Date;VIX_EU
2009-12-28;235.164
2009-12-29;233.564
2009-12-30;240.577
2010-01-04;235.136
2010-01-05;231.342
2010-01-06;229.753
2010-01-07;226.947
2010-01-08;219.757
2010-01-11;227.292
2010-01-12;229.229
2010-01-13;22.607
2010-01-14;205.491
2010-01-15;222.754
2010-01-18;209.832
2010-01-19;203.124
2010-01-20;234.058
2010-01-21;26.415
2010-01-22;270.923
2010-01-25;270.738
2010-01-26;25.68
2010-01-27;274.525
2010-01-28;281.495
2010-01-29;267.238
2010-02-01;263.665
2010-02-02;24.871
2010-02-03;254.074
2010-02-04;292.653
2010-02-05;305.511
2010-02-08;299.954
2010-02-09;295.998
2010-02-10;292.527
2010-02-11;291.073
2010-02-12;284.507
2010-02-15;283.269
2010-02-16;267.825
2010-02-17;256.233
2010-02-18;245.976
2010-02-19;238.134
2010-02-22;238.859
2010-02-23;252.581
2010-02-24;250.557
2010-02-25;257.752
2010-02-26;243.654
2010-03-01;242.057
2010-03-02;230.869
2010-03-03;225.647
2010-03-04;22.509
2010-03-05;208.733
2010-03-08;221.037
2010-03-09;219.089
2010-03-10;218.234
2010-03-11;216.064
2010-03-12;219.337
2010-03-15;225.512
2010-03-16;215.082
2010-03-17;204.596
2010-03-18;207.944
2010-03-19;204.963
2010-03-22;210.976
2010-03-23;19.935
2010-03-24;206.059
2010-03-25;198.877
2010-03-26;197.951
2010-03-29;203.509
2010-03-30;204.679
2010-03-31;205.988
2010-04-01;199.987
2010-04-06;206.297
2010-04-07;21.151
2010-04-08;224.955
2010-04-09;205.366
2010-04-12;207.268
2010-04-13;210.781
2010-04-14;207.926
2010-04-15;202.712
2010-04-16;224.362
2010-04-19;232.228
2010-04-20;210.511
2010-04-21;224.995
2010-04-22;247.953
2010-04-23;24.004
2010-04-26;243.701
2010-04-27;28.556
2010-04-28;314.532
2010-04-29;295.246
2010-04-30;28.89
2010-05-03;287.236
2010-05-04;33.146
2010-05-05;332.533
2010-05-06;368.128
2010-05-07;495.956
2010-05-10;386.586
2010-05-11;39.153
2010-05-12;342.833
2010-05-13;316.534
2010-05-14;425.944
2010-05-17;418.704
2010-05-18;372.068
2010-05-19;447.352
2010-05-20;498.735
2010-05-21;461.742
2010-05-24;426.168
2010-05-25;451.801
2010-05-26;400.068
2010-05-27;349.147
2010-05-28;338.757
2010-05-31;343.976
2010-06-01;35.27
2010-06-02;354.258
2010-06-03;333.359
2010-06-04;376.914
2010-06-07;408.221
2010-06-08;416.163
2010-06-09;363.198
2010-06-10;330.699
2010-06-11;313.614
2010-06-14;29.638
2010-06-15;282.771
2010-06-16;289.965
2010-06-17;291.763
2010-06-18;269.603
2010-06-21;266.207
2010-06-22;26.419
2010-06-23;286.733
2010-06-24;313.907
2010-06-25;321.028
2010-06-28;30.097
2010-06-29;350.433
2010-06-30;343.161
2010-07-01;362.527
2010-07-02;335.925
2010-07-05;325.953
2010-07-06;310.215
2010-07-07;302.616
2010-07-08;290.105
2010-07-09;279.513
2010-07-12;282.624
2010-07-13;268.765
2010-07-14;277.218
2010-07-15;272.994
2010-07-16;270.579
2010-07-19;285.292
2010-07-20;282.169
2010-07-21;284.295
2010-07-22;272.761
2010-07-23;280.725
2010-07-26;267.958
2010-07-27;264.061
2010-07-28;266.136
2010-07-29;271.207
2010-07-30;271.611
2010-08-02;263.127
2010-08-03;261.666
2010-08-04;254.719
2010-08-05;251.036
2010-08-06;271.054
2010-08-09;258.315
2010-08-10;270.942
2010-08-11;300.144
2010-08-12;293.678
2010-08-13;291.965
2010-08-16;299.967
2010-08-17;277.678
2010-08-18;267.371
2010-08-19;29.33
2010-08-20;290.491
2010-08-23;282.907
2010-08-24;300.343
2010-08-25;308.373
2010-08-26;299.828
2010-08-27;283.184
2010-08-30;290.896
2010-08-31;293.735
2010-09-01;262.515
2010-09-02;259.121
2010-09-03;245.597
2010-09-06;244.704
2010-09-07;252.572
2010-09-08;24.858
2010-09-09;242.136
2010-09-10;246.199
2010-09-13;237.725
2010-09-14;232.662
2010-09-15;235.735
2010-09-16;240.703
2010-09-17;245.388
2010-09-20;241.468
2010-09-21;250.769
2010-09-22;254.218
2010-09-23;25.563
2010-09-24;236.604
2010-09-27;24.559
2010-09-28;247.616
2010-09-29;250.618
2010-09-30;261.124
2010-10-01;263.651
2010-10-04;270.484
2010-10-05;25.113
2010-10-06;246.471
2010-10-07;239.852
2010-10-08;228.174
2010-10-11;225.377
2010-10-12;22.751
2010-10-13;217.702
2010-10-14;214.778
2010-10-15;215.816
2010-10-18;213.909
2010-10-19;220.645
2010-10-20;217.151
2010-10-21;220.435
2010-10-22;217.654
2010-10-25;220.429
2010-10-26;221.475
2010-10-27;239.142
2010-10-28;22.81
2010-10-29;233.884
2010-11-01;246.186
2010-11-02;238.859
2010-11-03;254.353
2010-11-04;215.165
2010-11-05;218.485
2010-11-08;217.672
2010-11-09;206.317
2010-11-10;226.167
2010-11-11;234.862
2010-11-12;246.155
2010-11-15;236.229
2010-11-16;263.614
2010-11-17;247.764
2010-11-18;229.185
2010-11-19;220.588
2010-11-22;233.719
2010-11-23;27.629
2010-11-24;26.378
2010-11-25;254.157
2010-11-26;284.384
2010-11-29;306.685
2010-11-30;310.728
2010-12-01;281.338
2010-12-02;253.572
2010-12-03;238.826
2010-12-06;247.228
2010-12-07;233.351
2010-12-08;224.882
2010-12-09;216.528
2010-12-10;211.483
2010-12-13;204.241
2010-12-14;197.225
2010-12-15;198.565
2010-12-16;183.588
2010-12-17;192.522
2010-12-20;18.68
2010-12-21;184.719
2010-12-22;185.947
2010-12-23;195.693
2010-12-27;225.773
2010-12-28;225.709
2010-12-29;22.009
2010-12-30;239.165
2011-01-03;236.239
2011-01-04;23.156
2011-01-05;230.796
2011-01-06;233.018
2011-01-07;239.501
2011-01-10;257.194
2011-01-11;238.595
2011-01-12;222.715
2011-01-13;214.741
2011-01-14;204.446
2011-01-17;211.731
2011-01-18;201.918
2011-01-19;212.715
2011-01-20;211.074
2011-01-21;198.027
2011-01-24;203.845
2011-01-25;215.594
2011-01-26;215.269
2011-01-27;211.087
2011-01-28;221.322
2011-01-31;227.339
2011-02-01;221.521
2011-02-02;216.554
2011-02-03;220.919
2011-02-04;208.982
2011-02-07;203.702
2011-02-08;20.206
2011-02-09;197.493
2011-02-10;197.522
2011-02-11;19.946
2011-02-14;207.408
2011-02-15;204.386
2011-02-16;191.885
2011-02-17;199.957
2011-02-18;196.952
2011-02-21;221.446
2011-02-22;239.321
2011-02-23;249.891
2011-02-24;249.885
2011-02-25;231.032
2011-02-28;227.141
2011-03-01;23.82
2011-03-02;245.965
2011-03-03;239.314
2011-03-04;236.358
2011-03-07;244.135
2011-03-08;234.535
2011-03-09;234.775
2011-03-10;241.369
2011-03-11;247.086
2011-03-14;267.431
2011-03-15;310.104
2011-03-16;352.293
2011-03-17;306.133
2011-03-18;285.337
2011-03-21;252.355
2011-03-22;243.914
2011-03-23;239.226
2011-03-24;22.1
2011-03-25;220.837
2011-03-28;224.799
2011-03-29;224.978
2011-03-30;214.727
2011-03-31;22.08
2011-04-01;204.234
2011-04-04;206.621
2011-04-05;205.154
2011-04-06;20.155
2011-04-07;210.214
2011-04-08;199.611
2011-04-11;19.98
2011-04-12;224.991
2011-04-13;211.973
2011-04-14;207.375
2011-04-15;188.037
2011-04-18;227.879
2011-04-19;208.171
2011-04-20;190.849
2011-04-21;189.266
2011-04-26;194.866
2011-04-27;198.336
2011-04-28;188.269
2011-04-29;184.785
2011-05-02;196.212
2011-05-03;207.988
2011-05-04;218.564
2011-05-05;225.461
2011-05-06;199.772
2011-05-09;225.141
2011-05-10;215.022
2011-05-11;210.675
2011-05-12;218.671
2011-05-13;220.822
2011-05-16;223.774
2011-05-17;23.103
2011-05-18;22.356
2011-05-19;210.276
2011-05-20;223.836
2011-05-23;247.811
2011-05-24;23.767
2011-05-25;226.511
2011-05-26;227.415
2011-05-27;214.688
2011-05-30;217.424
2011-05-31;20.353
2011-06-01;209.271
2011-06-02;228.441
2011-06-03;226.548
2011-06-06;231.505
2011-06-07;223.739
2011-06-08;226.861
2011-06-09;209.443
2011-06-10;226.181
2011-06-13;228.375
2011-06-14;213.224
2011-06-15;230.617
2011-06-16;244.295
2011-06-17;24.25
2011-06-20;255.434
2011-06-21;247.477
2011-06-22;233.426
2011-06-23;273.023
2011-06-24;271.728
2011-06-27;282.016
2011-06-28;276.888
2011-06-29;24.061
2011-06-30;215.622
2011-07-01;197.294
2011-07-04;197.265
2011-07-05;202.611
2011-07-06;209.197
2011-07-07;205.946
2011-07-08;224.146
2011-07-11;262.613
2011-07-12;282.541
2011-07-13;264.656
2011-07-14;27.271
2011-07-15;281.168
2011-07-18;310.008
2011-07-19;289.959
2011-07-20;276.237
2011-07-21;238.296
2011-07-22;224.011
2011-07-25;245.023
2011-07-26;240.382
2011-07-27;260.272
2011-07-28;265.424
2011-07-29;276.238
2011-08-01;290.047
2011-08-02;29.346
2011-08-03;297.215
2011-08-04;34.629
2011-08-05;392.459
2011-08-08;453.038
2011-08-09;463.979
2011-08-10;494.966
2011-08-11;487.042
2011-08-12;448.485
2011-08-15;40.353
2011-08-16;380.487
2011-08-17;350.436
2011-08-18;471.694
2011-08-19;47.306
2011-08-22;465.895
2011-08-23;44.353
2011-08-24;421.282
2011-08-25;443.803
2011-08-26;435.524
2011-08-29;392.544
2011-08-30;381.572
2011-08-31;356.495
2011-09-01;365.683
2011-09-02;400.959
2011-09-05;468.414
2011-09-06;478.677
2011-09-07;434.696
2011-09-08;416.299
2011-09-09;497.943
2011-09-12;535.472
2011-09-13;491.151
2011-09-14;467.296
2011-09-15;422.886
2011-09-16;42.963
2011-09-19;456.132
2011-09-20;427.855
2011-09-21;441.387
2011-09-22;47.781
2011-09-23;485.408
2011-09-26;492.866
2011-09-27;455.196
2011-09-28;463.864
2011-09-29;44.442
2011-09-30;466.796
2011-10-03;486.534
2011-10-04;504.407
2011-10-05;45.597
2011-10-06;426.277
2011-10-07;405.639
2011-10-10;379.148
2011-10-11;381.751
2011-10-12;357.679
2011-10-13;387.483
2011-10-14;349.396
2011-10-17;388.089
2011-10-18;39.665
2011-10-19;398.925
2011-10-20;446.144
2011-10-21;407.402
2011-10-24;373.083
2011-10-25;378.419
2011-10-26;377.721
2011-10-27;303.371
2011-10-28;312.429
2011-10-31;351.198
2011-11-01;429.562
2011-11-02;421.425
2011-11-03;40.054
2011-11-04;414.944
2011-11-07;422.205
2011-11-08;396.689
2011-11-09;417.228
2011-11-10;437.184
2011-11-11;395.323
2011-11-14;401.517
2011-11-15;396.113
2011-11-16;380.763
2011-11-17;390.576
2011-11-18;382.997
2011-11-21;412.081
2011-11-22;395.623
2011-11-23;409.728
2011-11-24;403.246
2011-11-25;408.202
2011-11-28;389.704
2011-11-29;386.637
2011-11-30;370.829
2011-12-01;365.396
2011-12-02;356.881
2011-12-05;359.744
2011-12-06;369.213
2011-12-07;372.166
2011-12-08;393.825
2011-12-09;349.028
2011-12-12;362.503
2011-12-13;336.736
2011-12-14;344.891
2011-12-15;31.424
2011-12-16;311.426
2011-12-19;309.926
2011-12-20;303.271
2011-12-21;302.552
2011-12-22;288.742
2011-12-23;285.177
2011-12-27;29.749
2011-12-28;318.173
2011-12-29;321.867
2011-12-30;321.544
2012-01-02;313.029
2012-01-03;30.017
2012-01-04;304.656
2012-01-05;310.151
2012-01-06;305.586
2012-01-09;301.779
2012-01-10;283.412
2012-01-11;284.621
2012-01-12;285.518
2012-01-13;28.916
2012-01-16;27.998
2012-01-17;281.469
2012-01-18;27.76
2012-01-19;265.407
2012-01-20;250.315
2012-01-23;256.521
2012-01-24;25.295
2012-01-25;252.399
2012-01-26;242.408
2012-01-27;243.981
2012-01-30;268.831
2012-01-31;263.081
2012-02-01;246.111
2012-02-02;245.624
2012-02-03;235.349
2012-02-06;250.326
2012-02-07;25.325
2012-02-08;257.292
2012-02-09;259.181
2012-02-10;273.816
2012-02-13;266.034
2012-02-14;260.202
2012-02-15;265.438
2012-02-16;268.397
2012-02-17;248.255
2012-02-20;245.763
2012-02-21;238.977
2012-02-22;240.059
2012-02-23;238.446
2012-02-24;225.277
2012-02-27;242.211
2012-02-28;237.173
2012-02-29;239.289
2012-03-01;228.624
2012-03-02;225.637
2012-03-05;237.979
2012-03-06;285.625
2012-03-07;282.266
2012-03-08;250.964
2012-03-09;22.895
2012-03-12;230.102
2012-03-13;209.307
2012-03-14;211.237
2012-03-15;193.479
2012-03-16;185.202
2012-03-19;183.551
2012-03-20;199.117
2012-03-21;200.254
2012-03-22;219.103
2012-03-23;216.583
2012-03-26;213.398
2012-03-27;223.987
2012-03-28;230.813
2012-03-29;253.609
2012-03-30;225.463
2012-04-02;212.165
2012-04-03;222.736
2012-04-04;258.591
2012-04-05;255.879
2012-04-10;306.779
2012-04-11;294.908
2012-04-12;276.118
2012-04-13;294.063
2012-04-16;288.612
2012-04-17;265.949
2012-04-18;276.847
2012-04-19;282.848
2012-04-20;262.312
2012-04-23;299.723
2012-04-24;286.556
2012-04-25;274.003
2012-04-26;266.216
2012-04-27;254.795
2012-04-30;269.511
2012-05-02;280.126
2012-05-03;276.802
2012-05-04;293.836
2012-05-07;289.223
2012-05-08;313.226
2012-05-09;312.083
2012-05-10;291.479
2012-05-11;283.851
2012-05-14;316.946
2012-05-15;333.144
2012-05-16;331.165
2012-05-17;344.776
2012-05-18;331.087
2012-05-21;310.253
2012-05-22;300.057
2012-05-23;328.618
2012-05-24;314.557
2012-05-25;30.225
2012-05-28;317.697
2012-05-29;314.097
2012-05-30;345.137
2012-05-31;349.478
2012-06-01;363.842
2012-06-04;364.531
2012-06-05;345.733
2012-06-06;315.809
2012-06-07;314.338
2012-06-08;303.723
2012-06-11;319.884
2012-06-12;323.906
2012-06-13;338.572
2012-06-14;330.104
2012-06-15;337.295
2012-06-18;294.574
2012-06-19;276.446
2012-06-20;269.415
2012-06-21;254.639
2012-06-22;251.664
2012-06-25;276.497
2012-06-26;280.456
2012-06-27;275.359
2012-06-28;280.598
2012-06-29;249.463
2012-07-02;24.992
2012-07-03;23.685
2012-07-04;244.457
2012-07-05;244.531
2012-07-06;255.759
2012-07-09;255.973
2012-07-10;246.397
2012-07-11;241.292
2012-07-12;240.824
2012-07-13;226.093
2012-07-16;221.692
2012-07-17;217.236
2012-07-18;203.562
2012-07-19;208.276
2012-07-20;242.212
2012-07-23;280.807
2012-07-24;284.455
2012-07-25;271.793
2012-07-26;25.635
2012-07-27;253.165
2012-07-30;264.643
2012-07-31;280.088
2012-08-01;281.002
2012-08-02;264.001
2012-08-03;23.803
2012-08-06;242.352
2012-08-07;23.869
2012-08-08;23.678
2012-08-09;233.366
2012-08-10;227.486
2012-08-13;234.531
2012-08-14;232.459
2012-08-15;235.481
2012-08-16;231.306
2012-08-17;214.456
2012-08-20;221.476
2012-08-21;221.925
2012-08-22;251.159
2012-08-23;243.861
2012-08-24;246.392
2012-08-27;243.156
2012-08-28;24.868
2012-08-29;257.209
2012-08-30;271.621
2012-08-31;257.034
2012-09-03;26.652
2012-09-04;27.755
2012-09-05;276.615
2012-09-06;231.125
2012-09-07;218.266
2012-09-10;234.869
2012-09-11;239.199
2012-09-12;236.536
2012-09-13;235.096
2012-09-14;211.062
2012-09-17;209.384
2012-09-18;210.614
2012-09-19;202.909
2012-09-20;201.276
2012-09-21;192.445
2012-09-24;198.013
2012-09-25;197.747
2012-09-26;222.323
2012-09-27;224.909
2012-09-28;233.836
2012-10-01;228.698
2012-10-02;231.473
2012-10-03;221.253
2012-10-04;219.957
2012-10-05;203.484
2012-10-08;21.58
2012-10-09;229.493
2012-10-10;22.67
2012-10-11;215.761
2012-10-12;218.817
2012-10-15;214.496
2012-10-16;204.001
2012-10-17;198.775
2012-10-18;195.805
2012-10-19;205.996
2012-10-22;212.613
2012-10-23;233.924
2012-10-24;227.611
2012-10-25;224.852
2012-10-26;22.137
2012-10-29;232.166
2012-10-30;218.978
2012-10-31;222.123
2012-11-01;212.117
2012-11-02;205.608
2012-11-05;22.216
2012-11-06;217.924
2012-11-07;232.841
2012-11-08;230.951
2012-11-09;22.57
2012-11-12;227.101
2012-11-13;218.471
2012-11-14;215.292
2012-11-15;219.773
2012-11-16;221.719
2012-11-19;196.356
2012-11-20;187.696
2012-11-21;178.461
2012-11-22;174.423
2012-11-23;177.473
2012-11-26;184.984
2012-11-27;17.699
2012-11-28;172.555
2012-11-29;164.854
2012-11-30;165.548
2012-12-03;173.112
2012-12-04;172.837
2012-12-05;173.906
2012-12-06;169.937
2012-12-07;172.026
2012-12-10;174.025
2012-12-11;170.262
2012-12-12;170.471
2012-12-13;169.542
2012-12-14;164.818
2012-12-17;164.617
2012-12-18;158.638
2012-12-19;156.463
2012-12-20;157.568
2012-12-21;178.926
2012-12-27;182.289
2012-12-28;213.534
2013-01-02;183.628
2013-01-03;17.54
2013-01-04;160.708
2013-01-07;16.818
2013-01-08;168.999
2013-01-09;161.474
2013-01-10;161.155
2013-01-11;155.715
2013-01-14;157.019
2013-01-15;159.725
2013-01-16;16.146
2013-01-17;159.134
2013-01-18;158.831
2013-01-21;154.605
2013-01-22;16.063
2013-01-23;162.203
2013-01-24;153.145
2013-01-25;149.093
2013-01-28;151.979
2013-01-29;148.562
2013-01-30;159.384
2013-01-31;166.395
2013-02-01;159.874
2013-02-04;201.454
2013-02-05;192.593
2013-02-06;202.113
2013-02-07;207.955
2013-02-08;185.593
2013-02-11;189.342
2013-02-12;183.682
2013-02-13;182.817
2013-02-14;186.532
2013-02-15;188.463
2013-02-18;193.248
2013-02-19;184.631
2013-02-20;196.147
2013-02-21;215.133
2013-02-22;208.556
2013-02-25;213.086
2013-02-26;258.975
2013-02-27;220.043
2013-02-28;210.046
2013-03-01;217.728
2013-03-04;214.361
2013-03-05;195.539
2013-03-06;201.143
2013-03-07;187.353
2013-03-08;173.844
2013-03-11;176.154
2013-03-12;173.243
2013-03-13;169.279
2013-03-14;150.835
2013-03-15;157.276
2013-03-18;180.979
2013-03-19;215.306
2013-03-20;188.741
2013-03-21;197.897
2013-03-22;212.876
2013-03-25;212.387
2013-03-26;208.755
2013-03-27;218.599
2013-03-28;208.944
2013-04-02;196.165
2013-04-03;207.645
2013-04-04;210.977
2013-04-05;222.855
2013-04-08;214.857
2013-04-09;204.229
2013-04-10;191.768
2013-04-11;18.848
2013-04-12;202.145
2013-04-15;201.989
2013-04-16;205.067
2013-04-17;227.545
2013-04-18;21.949
2013-04-19;204.999
2013-04-22;20.638
2013-04-23;192.103
2013-04-24;189.814
2013-04-25;194.097
2013-04-26;197.111
2013-04-29;199.773
2013-04-30;20.261
2013-05-02;187.486
2013-05-03;176.329
2013-05-06;180.551
2013-05-07;174.472
2013-05-08;173.575
2013-05-09;172.186
2013-05-10;174.277
2013-05-13;176.724
2013-05-14;171.365
2013-05-15;16.639
2013-05-16;162.609
2013-05-17;16.313
2013-05-20;16.672
2013-05-21;169.073
2013-05-22;162.933
2013-05-23;183.633
2013-05-24;184.925
2013-05-27;18.152
2013-05-28;177.473
2013-05-29;196.808
2013-05-30;188.641
2013-05-31;196.048
2013-06-03;213.772
2013-06-04;210.043
2013-06-05;222.683
2013-06-06;221.956
2013-06-07;199.529
2013-06-10;195.903
2013-06-11;210.051
2013-06-12;217.413
2013-06-13;221.068
2013-06-14;212.645
2013-06-17;211.025
2013-06-18;208.403
2013-06-19;204.065
2013-06-20;236.094
2013-06-21;240.473
2013-06-24;253.001
2013-06-25;241.377
2013-06-26;225.505
2013-06-27;216.929
2013-06-28;218.175
2013-07-01;218.282
2013-07-02;215.897
2013-07-03;226.511
2013-07-04;213.419
2013-07-05;225.944
2013-07-08;215.829
2013-07-09;206.393
2013-07-10;203.708
2013-07-11;189.757
2013-07-12;19.072
2013-07-15;189.011
2013-07-16;192.437
2013-07-17;184.869
2013-07-18;176.938
2013-07-19;172.343
2013-07-22;174.706
2013-07-23;173.366
2013-07-24;17.085
2013-07-25;174.835
2013-07-26;181.141
2013-07-29;187.032
2013-07-30;188.439
2013-07-31;190.644
2013-08-01;233.121
2013-08-02;168.183
2013-08-05;173.314
2013-08-06;179.242
2013-08-07;182.711
2013-08-08;173.468
2013-08-09;171.706
2013-08-12;173.567
2013-08-13;170.781
2013-08-14;166.396
2013-08-15;172.894
2013-08-16;164.082
2013-08-19;174.926
2013-08-20;191.958
2013-08-21;205.374
2013-08-22;187.137
2013-08-23;178.238
2013-08-26;179.047
2013-08-27;221.683
2013-08-28;223.124
2013-08-29;211.498
2013-08-30;234.785
2013-09-02;219.028
2013-09-03;230.533
2013-09-04;220.945
2013-09-05;215.095
2013-09-06;202.292
2013-09-09;204.702
2013-09-10;193.143
2013-09-11;184.298
2013-09-12;184.084
2013-09-13;183.842
2013-09-16;187.198
2013-09-17;18.987
2013-09-18;181.656
2013-09-19;168.696
2013-09-20;167.626
2013-09-23;174.539
2013-09-24;166.237
2013-09-25;164.038
2013-09-26;164.689
2013-09-27;169.196
2013-09-30;194.503
2013-10-01;183.242
2013-10-02;192.611
2013-10-03;200.589
2013-10-04;195.446
2013-10-07;201.564
2013-10-08;208.905
2013-10-09;233.614
2013-10-10;198.426
2013-10-11;182.601
2013-10-14;201.581
2013-10-15;186.214
2013-10-16;185.951
2013-10-17;168.333
2013-10-18;154.232
2013-10-21;15.998
2013-10-22;156.057
2013-10-23;166.163
2013-10-24;155.581
2013-10-25;150.179
2013-10-28;158.884
2013-10-29;151.884
2013-10-30;161.548
2013-10-31;15.888
2013-11-01;16.205
2013-11-04;162.488
2013-11-05;167.541
2013-11-06;16.828
2013-11-07;16.69
2013-11-08;172.896
2013-11-11;172.356
2013-11-12;172.688
2013-11-13;171.273
2013-11-14;159.077
2013-11-15;151.624
2013-11-18;153.971
2013-11-19;156.565
2013-11-20;155.212
2013-11-21;15.082
2013-11-22;142.629
2013-11-25;145.254
2013-11-26;145.147
2013-11-27;14.117
2013-11-28;138.195
2013-11-29;146.502
2013-12-02;154.364
2013-12-03;17.098
2013-12-04;178.791
2013-12-05;18.378
2013-12-06;164.994
2013-12-09;162.138
2013-12-10;167.351
2013-12-11;173.558
2013-12-12;180.599
2013-12-13;182.036
2013-12-16;184.886
2013-12-17;18.179
2013-12-18;172.028
2013-12-19;154.029
2013-12-20;160.088
2013-12-23;158.067
2013-12-27;164.643
2013-12-30;172.549
2014-01-02;189.286
2014-01-03;180.018
2014-01-06;181.672
2014-01-07;171.932
2014-01-08;173.671
2014-01-09;173.584
2014-01-10;165.627
2014-01-13;170.978
2014-01-14;168.066
2014-01-15;165.089
2014-01-16;170.561
2014-01-17;157.352
2014-01-20;160.913
2014-01-21;161.749
2014-01-22;164.469
2014-01-23;175.122
2014-01-24;209.333
2014-01-27;206.842
2014-01-28;199.723
2014-01-29;218.127
2014-01-30;211.181
2014-01-31;218.188
2014-02-03;240.207
2014-02-04;230.114
2014-02-05;226.486
2014-02-06;20.801
2014-02-07;192.347
2014-02-10;193.075
2014-02-11;176.719
2014-02-12;179.259
2014-02-13;174.978
2014-02-14;163.821
2014-02-17;172.038
2014-02-18;170.973
2014-02-19;17.448
2014-02-20;177.721
2014-02-21;173.772
2014-02-24;167.175
2014-02-25;162.399
2014-02-26;161.415
2014-02-27;171.187
2014-02-28;167.667
2014-03-03;218.609
2014-03-04;186.455
2014-03-05;187.004
2014-03-06;178.166
2014-03-07;20.473
2014-03-10;201.237
2014-03-11;197.688
2014-03-12;20.212
2014-03-13;220.896
2014-03-14;232.095
2014-03-17;214.617
2014-03-18;201.089
2014-03-19;19.293
2014-03-20;181.292
2014-03-21;171.916
2014-03-24;194.248
2014-03-25;182.637
2014-03-26;175.869
2014-03-27;176.397
2014-03-28;170.324
2014-03-31;176.639
2014-04-01;169.064
2014-04-02;171.108
2014-04-03;163.742
2014-04-04;15.875
2014-04-07;175.437
2014-04-08;176.031
2014-04-09;169.287
2014-04-10;172.542
2014-04-11;182.955
2014-04-14;184.986
2014-04-15;196.432
2014-04-16;173.181
2014-04-17;169.939
2014-04-22;168.121
2014-04-23;171.008
2014-04-24;169.981
2014-04-25;187.678
2014-04-28;184.517
2014-04-29;17.343
2014-04-30;170.713
2014-05-02;179.023
2014-05-05;180.644
2014-05-06;185.097
2014-05-07;175.579
2014-05-08;167.342
2014-05-09;166.668
2014-05-12;162.491
2014-05-13;159.994
2014-05-14;158.782
2014-05-15;174.465
2014-05-16;157.941
2014-05-19;159.315
2014-05-20;157.231
2014-05-21;152.901
2014-05-22;152.602
2014-05-23;155.997
2014-05-26;15.249
2014-05-27;151.522
2014-05-28;150.184
2014-05-29;155.171
2014-05-30;157.845
2014-06-02;162.586
2014-06-03;165.208
2014-06-04;165.083
2014-06-05;146.235
2014-06-06;134.607
2014-06-09;131.403
2014-06-10;130.399
2014-06-11;137.325
2014-06-12;138.464
2014-06-13;141.513
2014-06-16;153.716
2014-06-17;143.399
2014-06-18;138.823
2014-06-19;12.713
2014-06-20;127.797
2014-06-23;135.834
2014-06-24;131.291
2014-06-25;143.007
2014-06-26;147.994
2014-06-27;152.961
2014-06-30;15.269
2014-07-01;143.916
2014-07-02;139.595
2014-07-03;128.852
2014-07-04;130.962
2014-07-07;143.276
2014-07-08;158.867
2014-07-09;15.092
2014-07-10;166.584
2014-07-11;163.382
2014-07-14;149.871
2014-07-15;158.707
2014-07-16;148.111
2014-07-17;176.468
2014-07-18;165.305
2014-07-21;177.222
2014-07-22;156.723
2014-07-23;155.898
2014-07-24;148.523
2014-07-25;167.309
2014-07-28;170.697
2014-07-29;167.601
2014-07-30;174.831
2014-07-31;191.221
2014-08-01;198.142
2014-08-04;19.094
2014-08-05;184.436
2014-08-06;191.494
2014-08-07;207.973
2014-08-08;212.386
2014-08-11;194.288
2014-08-12;19.562
2014-08-13;182.314
2014-08-14;172.978
2014-08-15;203.569
2014-08-18;170.294
2014-08-19;163.083
2014-08-20;167.278
2014-08-21;160.345
2014-08-22;172.349
2014-08-25;164.519
2014-08-26;158.972
2014-08-27;161.061
2014-08-28;172.795
2014-08-29;171.888
2014-09-01;177.323
2014-09-02;17.835
2014-09-03;168.103
2014-09-04;16.161
2014-09-05;154.702
2014-09-08;158.479
2014-09-09;15.878
2014-09-10;164.187
2014-09-11;166.097
2014-09-12;159.108
2014-09-15;167.209
2014-09-16;17.096
2014-09-17;16.432
2014-09-18;166.266
2014-09-19;150.596
2014-09-22;158.303
2014-09-23;177.684
2014-09-24;159.504
2014-09-25;175.658
2014-09-26;176.012
2014-09-29;187.975
2014-09-30;178.514
2014-10-01;19.014
2014-10-02;210.788
2014-10-03;19.695
2014-10-06;197.614
2014-10-07;210.076
2014-10-08;209.036
2014-10-09;205.162
2014-10-10;231.168
2014-10-13;234.966
2014-10-14;233.811
2014-10-15;287.576
2014-10-16;315.233
2014-10-17;253.527
2014-10-20;251.853
2014-10-21;222.422
2014-10-22;216.951
2014-10-23;208.792
2014-10-24;213.229
2014-10-27;230.205
2014-10-28;204.123
2014-10-29;207.403
2014-10-30;208.846
2014-10-31;203.172
2014-11-03;21.364
2014-11-04;228.946
2014-11-05;219.455
2014-11-06;207.181
2014-11-07;211.162
2014-11-10;191.799
2014-11-11;182.589
2014-11-12;206.145
2014-11-13;200.406
2014-11-14;195.586
2014-11-17;19.416
2014-11-18;189.696
2014-11-19;195.753
2014-11-20;199.065
2014-11-21;189.133
2014-11-24;193.169
2014-11-25;191.485
2014-11-26;182.837
2014-11-27;18.156
2014-11-28;180.253
2014-12-01;193.406
2014-12-02;191.189
2014-12-03;187.911
2014-12-04;181.098
2014-12-05;163.307
2014-12-08;166.347
2014-12-09;214.418
2014-12-10;217.342
2014-12-11;208.103
2014-12-12;264.981
2014-12-15;295.265
2014-12-16;256.614
2014-12-17;27.228
2014-12-18;225.806
